account_id,english_name,dealer_code,year,month,monthly_value,yearly_value,Date 
8474D,% Return on Sales (Before Income Tax),80475,2022,12,-0.15,1.59,01-12-2022
0967P,( Mirage ),80475,2022,1,3,3,01-01-2022
1285DOF,( Mirage ),80475,2022,2,3,6,01-02-2022
1990D,( Mirage ),80475,2022,3,3,9,01-03-2022
3281U,( Mirage ),80475,2022,4,2,11,01-04-2022
395BU,( Mirage ),80475,2022,5,0,11,01-05-2022
46000S,( Mirage ),80475,2022,6,0,11,01-06-2022
5015S,( Mirage ),80475,2022,7,0,11,01-07-2022
6005DZ,( Mirage ),80475,2022,8,0,11,01-08-2022
6113DZ,( Mirage ),80475,2022,9,0,11,01-09-2022
8120D,( Mirage ),80475,2022,10,0,11,01-10-2022
8314D,( Mirage ),80475,2022,11,0,11,01-11-2022
8492D,( Mirage ),80475,2022,12,0,11,01-12-2022
0967P,"(
Cars
 )",80475,2022,1,0,0,01-01-2022
0975P,"(
Cars
 )",80475,2022,1,0,0,01-01-2022
1285DOF,"(
Cars
 )",80475,2022,2,18,18,01-02-2022
13000ED,"(
Cars
 )",80475,2022,2,0,0,01-02-2022
1960D,"(
Cars
 )",80475,2022,3,0,18,01-03-2022
2015D,"(
Cars
 )",80475,2022,3,0,0,01-03-2022
3281U,"(
Cars
 )",80475,2022,4,0,18,01-04-2022
3310S,"(
Cars
 )",80475,2022,4,0,0,01-04-2022
395BU,"(
Cars
 )",80475,2022,5,0,18,01-05-2022
395IU,"(
Cars
 )",80475,2022,5,0,0,01-05-2022
46000S,"(
Cars
 )",80475,2022,6,0,18,01-06-2022
4750G,"(
Cars
 )",80475,2022,6,0,0,01-06-2022
50113SDZ,"(
Cars
 )",80475,2022,7,0,0,01-07-2022
5015U,"(
Cars
 )",80475,2022,7,0,18,01-07-2022
5720G,"(
Cars
 )",80475,2022,8,0,0,01-08-2022
6006DZ,"(
Cars
 )",80475,2022,8,0,18,01-08-2022
6113DZ,"(
Cars
 )",80475,2022,9,0,18,01-09-2022
6120DZ,"(
Cars
 )",80475,2022,9,0,0,01-09-2022
8103D,"(
Cars
 )",80475,2022,10,0,0,01-10-2022
8120D,"(
Cars
 )",80475,2022,10,0,18,01-10-2022
8294D,"(
Cars
 )",80475,2022,11,0,0,01-11-2022
8315D,"(
Cars
 )",80475,2022,11,0,18,01-11-2022
8492D,"(
Cars
 )",80475,2022,12,0,18,01-12-2022
8501D,"(
Cars
 )",80475,2022,12,0,0,01-12-2022
0969P,"(
Cars
)",80475,2022,1,0,0,01-01-2022
0974P,"(
Cars
)",80475,2022,1,7,7,01-01-2022
0974P,"(
Cars
)",80475,2022,1,0,0,01-01-2022
0974P,"(
Cars
)",80475,2022,1,40,40,01-01-2022
0975P,"(
Cars
)",80475,2022,1,33,33,01-01-2022
13000BD,"(
Cars
)",80475,2022,2,18,18,01-02-2022
13000DD,"(
Cars
)",80475,2022,2,6,13,01-02-2022
13000DD,"(
Cars
)",80475,2022,2,0,0,01-02-2022
13000DD,"(
Cars
)",80475,2022,2,20,60,01-02-2022
13000ED,"(
Cars
)",80475,2022,2,14,47,01-02-2022
200000D,"(
Cars
)",80475,2022,3,0,18,01-03-2022
2010D,"(
Cars
)",80475,2022,3,16,29,01-03-2022
2010D,"(
Cars
)",80475,2022,3,0,0,01-03-2022
2015D,"(
Cars
)",80475,2022,3,18,65,01-03-2022
2240D,"(
Cars
)",80475,2022,3,34,94,01-03-2022
3282S,"(
Cars
)",80475,2022,4,0,18,01-04-2022
3310G,"(
Cars
)",80475,2022,4,16,45,01-04-2022
3310G,"(
Cars
)",80475,2022,4,0,0,01-04-2022
3310U,"(
Cars
)",80475,2022,4,18,83,01-04-2022
3506U,"(
Cars
)",80475,2022,4,34,128,01-04-2022
395DU,"(
Cars
)",80475,2022,5,0,18,01-05-2022
395GU,"(
Cars
)",80475,2022,5,15,60,01-05-2022
395HU,"(
Cars
)",80475,2022,5,0,0,01-05-2022
395HU,"(
Cars
)",80475,2022,5,34,162,01-05-2022
395IU,"(
Cars
)",80475,2022,5,19,102,01-05-2022
4511G,"(
Cars
)",80475,2022,6,34,196,01-06-2022
46000XG,"(
Cars
)",80475,2022,6,0,18,01-06-2022
47000U,"(
Cars
)",80475,2022,6,15,75,01-06-2022
47000U,"(
Cars
)",80475,2022,6,0,0,01-06-2022
4750G,"(
Cars
)",80475,2022,6,19,121,01-06-2022
50113SDZ,"(
Cars
)",80475,2022,7,19,140,01-07-2022
50114SDZ,"(
Cars
)",80475,2022,7,35,231,01-07-2022
50114SDZ,"(
Cars
)",80475,2022,7,0,0,01-07-2022
50114SDZ,"(
Cars
)",80475,2022,7,16,91,01-07-2022
5015G,"(
Cars
)",80475,2022,7,0,18,01-07-2022
560P,"(
Cars
)",80475,2022,8,46,277,01-08-2022
5720G,"(
Cars
)",80475,2022,8,34,174,01-08-2022
5720U,"(
Cars
)",80475,2022,8,0,0,01-08-2022
5720U,"(
Cars
)",80475,2022,8,12,103,01-08-2022
6003DZ,"(
Cars
)",80475,2022,8,0,18,01-08-2022
6115DZ,"(
Cars
)",80475,2022,9,0,18,01-09-2022
6119DZ,"(
Cars
)",80475,2022,9,20,123,01-09-2022
6119DZ,"(
Cars
)",80475,2022,9,0,0,01-09-2022
6120DZ,"(
Cars
)",80475,2022,9,12,186,01-09-2022
6134DZ,"(
Cars
)",80475,2022,9,32,309,01-09-2022
8102D,"(
Cars
)",80475,2022,10,2,188,01-10-2022
8104D,"(
Cars
)",80475,2022,10,4,313,01-10-2022
8104D,"(
Cars
)",80475,2022,10,0,0,01-10-2022
8104D,"(
Cars
)",80475,2022,10,2,125,01-10-2022
8111D,"(
Cars
)",80475,2022,10,0,18,01-10-2022
8294D,"(
Cars
)",80475,2022,11,3,191,01-11-2022
8295D,"(
Cars
)",80475,2022,11,4,317,01-11-2022
8295D,"(
Cars
)",80475,2022,11,0,0,01-11-2022
8295D,"(
Cars
)",80475,2022,11,1,126,01-11-2022
8312D,"(
Cars
)",80475,2022,11,0,18,01-11-2022
8451D,"(
Cars
)",80475,2022,12,4,195,01-12-2022
8494D,"(
Cars
)",80475,2022,12,0,18,01-12-2022
8500D,"(
Cars
)",80475,2022,12,2,128,01-12-2022
8500D,"(
Cars
)",80475,2022,12,0,0,01-12-2022
8500D,"(
Cars
)",80475,2022,12,6,323,01-12-2022
0975P,"(
Eclipse
Cross
)",80475,2022,1,12,12,01-01-2022
13000ED,"(
Eclipse
Cross
)",80475,2022,2,12,24,01-02-2022
2015D,"(
Eclipse
Cross
)",80475,2022,3,6,30,01-03-2022
3310S,"(
Eclipse
Cross
)",80475,2022,4,7,37,01-04-2022
395IU,"(
Eclipse
Cross
)",80475,2022,5,5,42,01-05-2022
4750G,"(
Eclipse
Cross
)",80475,2022,6,7,49,01-06-2022
50113SDZ,"(
Eclipse
Cross
)",80475,2022,7,5,54,01-07-2022
5720G,"(
Eclipse
Cross
)",80475,2022,8,7,61,01-08-2022
6120DZ,"(
Eclipse
Cross
)",80475,2022,9,10,71,01-09-2022
8103D,"(
Eclipse
Cross
)",80475,2022,10,5,76,01-10-2022
8294D,"(
Eclipse
Cross
)",80475,2022,11,4,80,01-11-2022
8501D,"(
Eclipse
Cross
)",80475,2022,12,4,84,01-12-2022
0975P,"(
Out.
PHEV
)",80475,2022,1,0,0,01-01-2022
13000ED,"(
Out.
PHEV
)",80475,2022,2,0,0,01-02-2022
2015D,"(
Out.
PHEV
)",80475,2022,3,0,0,01-03-2022
3310S,"(
Out.
PHEV
)",80475,2022,4,0,0,01-04-2022
395IU,"(
Out.
PHEV
)",80475,2022,5,0,0,01-05-2022
4750G,"(
Out.
PHEV
)",80475,2022,6,0,0,01-06-2022
50113SDZ,"(
Out.
PHEV
)",80475,2022,7,0,0,01-07-2022
5720G,"(
Out.
PHEV
)",80475,2022,8,0,0,01-08-2022
6120DZ,"(
Out.
PHEV
)",80475,2022,9,7,7,01-09-2022
8103D,"(
Out.
PHEV
)",80475,2022,10,0,7,01-10-2022
8294D,"(
Out.
PHEV
)",80475,2022,11,2,9,01-11-2022
8501D,"(
Out.
PHEV
)",80475,2022,12,2,11,01-12-2022
0975P,"(
Outlander
)",80475,2022,1,12,12,01-01-2022
13000ED,"(
Outlander
)",80475,2022,2,6,18,01-02-2022
2015D,"(
Outlander
)",80475,2022,3,5,23,01-03-2022
3310S,"(
Outlander
)",80475,2022,4,0,23,01-04-2022
395IU,"(
Outlander
)",80475,2022,5,0,23,01-05-2022
4750G,"(
Outlander
)",80475,2022,6,0,23,01-06-2022
50113SDZ,"(
Outlander
)",80475,2022,7,4,27,01-07-2022
5720G,"(
Outlander
)",80475,2022,8,7,34,01-08-2022
6120DZ,"(
Outlander
)",80475,2022,9,12,46,01-09-2022
8103D,"(
Outlander
)",80475,2022,10,3,49,01-10-2022
8294D,"(
Outlander
)",80475,2022,11,5,54,01-11-2022
8501D,"(
Outlander
)",80475,2022,12,8,62,01-12-2022
0975P,"(
RVR
 )",80475,2022,1,15,15,01-01-2022
13000ED,"(
RVR
 )",80475,2022,2,15,30,01-02-2022
2015D,"(
RVR
 )",80475,2022,3,15,45,01-03-2022
3310S,"(
RVR
 )",80475,2022,4,15,60,01-04-2022
395IU,"(
RVR
 )",80475,2022,5,15,75,01-05-2022
4750G,"(
RVR
 )",80475,2022,6,15,90,01-06-2022
50113SDZ,"(
RVR
 )",80475,2022,7,15,105,01-07-2022
5720G,"(
RVR
 )",80475,2022,8,15,120,01-08-2022
6120DZ,"(
RVR
 )",80475,2022,9,0,120,01-09-2022
8103D,"(
RVR
 )",80475,2022,10,6,126,01-10-2022
8294D,"(
RVR
 )",80475,2022,11,6,132,01-11-2022
8501D,"(
RVR
 )",80475,2022,12,0,132,01-12-2022
0975P,"(
SUVs
 )",80475,2022,1,0,0,01-01-2022
13000ED,"(
SUVs
 )",80475,2022,2,0,0,01-02-2022
2015D,"(
SUVs
 )",80475,2022,3,0,0,01-03-2022
3310U,"(
SUVs
 )",80475,2022,4,0,0,01-04-2022
395IU,"(
SUVs
 )",80475,2022,5,0,0,01-05-2022
4750G,"(
SUVs
 )",80475,2022,6,0,0,01-06-2022
50113SDZ,"(
SUVs
 )",80475,2022,7,0,0,01-07-2022
5720G,"(
SUVs
 )",80475,2022,8,0,0,01-08-2022
6120DZ,"(
SUVs
 )",80475,2022,9,0,0,01-09-2022
8102D,"(
SUVs
 )",80475,2022,10,0,0,01-10-2022
8294D,"(
SUVs
 )",80475,2022,11,0,0,01-11-2022
8451D,"(
SUVs
 )",80475,2022,12,0,0,01-12-2022
8999,"(
SUVs
)",80475,2022,1,0,0,01-01-2022
0974P,"(
SUVs
)",80475,2022,1,0,0,01-01-2022
1280AD,"(
SUVs
)",80475,2022,2,0,0,01-02-2022
13000DD,"(
SUVs
)",80475,2022,2,0,0,01-02-2022
1870D,"(
SUVs
)",80475,2022,3,0,0,01-03-2022
2010D,"(
SUVs
)",80475,2022,3,0,0,01-03-2022
3099S,"(
SUVs
)",80475,2022,4,0,0,01-04-2022
3310G,"(
SUVs
)",80475,2022,4,0,0,01-04-2022
392FU,"(
SUVs
)",80475,2022,5,0,0,01-05-2022
395HU,"(
SUVs
)",80475,2022,5,0,0,01-05-2022
4512G,"(
SUVs
)",80475,2022,6,0,0,01-06-2022
47000U,"(
SUVs
)",80475,2022,6,0,0,01-06-2022
50114SDZ,"(
SUVs
)",80475,2022,7,0,0,01-07-2022
5040S,"(
SUVs
)",80475,2022,7,0,0,01-07-2022
5720U,"(
SUVs
)",80475,2022,8,0,0,01-08-2022
6014DZ,"(
SUVs
)",80475,2022,8,0,0,01-08-2022
6107DZ,"(
SUVs
)",80475,2022,9,0,0,01-09-2022
6119DZ,"(
SUVs
)",80475,2022,9,2,2,01-09-2022
8104D,"(
SUVs
)",80475,2022,10,16,18,01-10-2022
8133D,"(
SUVs
)",80475,2022,10,0,0,01-10-2022
8295D,"(
SUVs
)",80475,2022,11,12,30,01-11-2022
8331D,"(
SUVs
)",80475,2022,11,0,0,01-11-2022
8480D,"(
SUVs
)",80475,2022,12,0,0,01-12-2022
8500D,"(
SUVs
)",80475,2022,12,11,41,01-12-2022
0972PZ,"(
Trucks
)",80475,2022,1,0,0,01-01-2022
0975P,"(
Trucks
)",80475,2022,1,0,0,01-01-2022
13000DD,"(
Trucks
)",80475,2022,2,20,20,01-02-2022
13000ED,"(
Trucks
)",80475,2022,2,20,20,01-02-2022
2005D,"(
Trucks
)",80475,2022,3,12,32,01-03-2022
2015D,"(
Trucks
)",80475,2022,3,12,32,01-03-2022
3310G,"(
Trucks
)",80475,2022,4,14,46,01-04-2022
3310U,"(
Trucks
)",80475,2022,4,14,46,01-04-2022
395IU,"(
Trucks
)",80475,2022,5,13,59,01-05-2022
396EU,"(
Trucks
)",80475,2022,5,13,59,01-05-2022
4511G,"(
Trucks
)",80475,2022,6,13,72,01-06-2022
4750G,"(
Trucks
)",80475,2022,6,13,72,01-06-2022
50104SDZ,"(
Trucks
)",80475,2022,7,13,85,01-07-2022
50113SDZ,"(
Trucks
)",80475,2022,7,13,85,01-07-2022
5720G,"(
Trucks
)",80475,2022,8,0,85,01-08-2022
5720U,"(
Trucks
)",80475,2022,8,0,85,01-08-2022
6120DZ,"(
Trucks
)",80475,2022,9,0,85,01-09-2022
6134DZ,"(
Trucks
)",80475,2022,9,2,87,01-09-2022
8080D,"(
Trucks
)",80475,2022,10,22,109,01-10-2022
8102D,"(
Trucks
)",80475,2022,10,6,91,01-10-2022
8294D,"(
Trucks
)",80475,2022,11,6,97,01-11-2022
8331D,"(
Trucks
)",80475,2022,11,18,127,01-11-2022
8451D,"(
Trucks
)",80475,2022,12,0,97,01-12-2022
8475D,"(
Trucks
)",80475,2022,12,11,138,01-12-2022
0960P,(Assets Line 50 minus Liabilities Line 27),80475,2022,1,1390710,1390710,01-01-2022
1280BD,(Assets Line 50 minus Liabilities Line 27),80475,2022,2,1028353,2419063,01-02-2022
1880D,(Assets Line 50 minus Liabilities Line 27),80475,2022,3,1326931,3745994,01-03-2022
3099U,(Assets Line 50 minus Liabilities Line 27),80475,2022,4,1153730,4899724,01-04-2022
392HU,(Assets Line 50 minus Liabilities Line 27),80475,2022,5,1406023,6305747,01-05-2022
4531G,(Assets Line 50 minus Liabilities Line 27),80475,2022,6,1454334,7760081,01-06-2022
5040G,(Assets Line 50 minus Liabilities Line 27),80475,2022,7,1354325,9114406,01-07-2022
6013DZ,(Assets Line 50 minus Liabilities Line 27),80475,2022,8,1029995,10144401,01-08-2022
6108DZ,(Assets Line 50 minus Liabilities Line 27),80475,2022,9,1052952,11197353,01-09-2022
8132D,(Assets Line 50 minus Liabilities Line 27),80475,2022,10,901604,12098957,01-10-2022
8330D,(Assets Line 50 minus Liabilities Line 27),80475,2022,11,970816,13069773,01-11-2022
8481D,(Assets Line 50 minus Liabilities Line 27),80475,2022,12,987072,14056845,01-12-2022
0967P,(Manufacturer Requirement),80475,2022,1,0,0,01-01-2022
1285D,(Manufacturer Requirement),80475,2022,2,0,0,01-02-2022
1960D,(Manufacturer Requirement),80475,2022,3,0,0,01-03-2022
3281U,(Manufacturer Requirement),80475,2022,4,0,0,01-04-2022
395BU,(Manufacturer Requirement),80475,2022,5,0,0,01-05-2022
46000S,(Manufacturer Requirement),80475,2022,6,0,0,01-06-2022
5015U,(Manufacturer Requirement),80475,2022,7,0,0,01-07-2022
6006DZ,(Manufacturer Requirement),80475,2022,8,0,0,01-08-2022
6113DZ,(Manufacturer Requirement),80475,2022,9,0,0,01-09-2022
8121D,(Manufacturer Requirement),80475,2022,10,0,0,01-10-2022
8315D,(Manufacturer Requirement),80475,2022,11,0,0,01-11-2022
8492D,(Manufacturer Requirement),80475,2022,12,0,0,01-12-2022
0975P,+ / -,80475,2022,1,1390710,1390710,01-01-2022
1430D,+ / -,80475,2022,2,-362357,1028353,01-02-2022
2050D,+ / -,80475,2022,3,298578,1326931,01-03-2022
3099S,+ / -,80475,2022,4,-173201,1153730,01-04-2022
395IU,+ / -,80475,2022,5,252293,1406023,01-05-2022
50005SD,+ / -,80475,2022,6,48311,1454334,01-06-2022
50112SDY,+ / -,80475,2022,7,-100009,1354325,01-07-2022
560P,+ / -,80475,2022,8,-324330,1029995,01-08-2022
6134DZ,+ / -,80475,2022,9,22960,1052955,01-09-2022
8102D,+ / -,80475,2022,10,-151351,901604,01-10-2022
8293D,+ / -,80475,2022,11,69212,970816,01-11-2022
8474D,+ / -,80475,2022,12,16256,987072,01-12-2022
0986P,0 - 3 Months ,80475,2022,1,56985,56985,01-01-2022
0991P,0 - 3 Months ,80475,2022,1,700,700,01-01-2022
1420OTU,0 - 3 Months ,80475,2022,2,74721,131706,01-02-2022
1420QTU,0 - 3 Months ,80475,2022,2,815,1515,01-02-2022
22000XD,0 - 3 Months ,80475,2022,3,70547,202253,01-03-2022
2210D,0 - 3 Months ,80475,2022,3,858,2373,01-03-2022
3500S,0 - 3 Months ,80475,2022,4,63816,266069,01-04-2022
3506S,0 - 3 Months ,80475,2022,4,832,3205,01-04-2022
396CU,0 - 3 Months ,80475,2022,5,62321,328390,01-05-2022
396ED,0 - 3 Months ,80475,2022,5,815,4020,01-05-2022
50003SDY,0 - 3 Months ,80475,2022,6,60753,389143,01-06-2022
50004SDZ,0 - 3 Months ,80475,2022,6,1013,5033,01-06-2022
50105SD,0 - 3 Months ,80475,2022,7,998,6031,01-07-2022
50107SD,0 - 3 Months ,80475,2022,7,59099,448242,01-07-2022
5700G,0 - 3 Months ,80475,2022,8,992,7023,01-08-2022
5700U,0 - 3 Months ,80475,2022,8,58130,506372,01-08-2022
6130DZ,0 - 3 Months ,80475,2022,9,61650,568022,01-09-2022
6133DZ,0 - 3 Months ,80475,2022,9,992,8015,01-09-2022
8081D,0 - 3 Months ,80475,2022,10,992,9007,01-10-2022
8084D,0 - 3 Months ,80475,2022,10,28436,596458,01-10-2022
8253D,0 - 3 Months ,80475,2022,11,1158,10165,01-11-2022
8255D,0 - 3 Months ,80475,2022,11,36673,633131,01-11-2022
8470D,0 - 3 Months ,80475,2022,12,27610,660741,01-12-2022
8472D,0 - 3 Months ,80475,2022,12,1932,12097,01-12-2022
0986P,1 - 30 Days,80475,2022,1,54333,54333,01-01-2022
0991P,1 - 30 Days,80475,2022,1,5,5,01-01-2022
1420PTU,1 - 30 Days,80475,2022,2,17054,71387,01-02-2022
1420QTU,1 - 30 Days,80475,2022,2,5,10,01-02-2022
22000XD,1 - 30 Days,80475,2022,3,40712,112099,01-03-2022
2210D,1 - 30 Days,80475,2022,3,6,16,01-03-2022
3500S,1 - 30 Days,80475,2022,4,31367,143466,01-04-2022
3506G,1 - 30 Days,80475,2022,4,8,24,01-04-2022
396CU,1 - 30 Days,80475,2022,5,52528,195994,01-05-2022
396ED,1 - 30 Days,80475,2022,5,8,32,01-05-2022
50003SDY,1 - 30 Days,80475,2022,6,164322.03,360316.03,01-06-2022
50004SDZ,1 - 30 Days,80475,2022,6,12,44,01-06-2022
50105SD,1 - 30 Days,80475,2022,7,7,51,01-07-2022
50107SD,1 - 30 Days,80475,2022,7,114468.5,474784.53,01-07-2022
5700G,1 - 30 Days,80475,2022,8,13,64,01-08-2022
5700U,1 - 30 Days,80475,2022,8,219651,694435.53,01-08-2022
6130DZ,1 - 30 Days,80475,2022,9,210358,904793.53,01-09-2022
6133DZ,1 - 30 Days,80475,2022,9,4,68,01-09-2022
8082D,1 - 30 Days,80475,2022,10,12,80,01-10-2022
8084D,1 - 30 Days,80475,2022,10,380495,1285288.53,01-10-2022
8253D,1 - 30 Days,80475,2022,11,2,82,01-11-2022
8255D,1 - 30 Days,80475,2022,11,53900,1339188.53,01-11-2022
8470D,1 - 30 Days,80475,2022,12,45000,1384188.53,01-12-2022
8471D,1 - 30 Days,80475,2022,12,2,84,01-12-2022
0975P,1 - 30 Days ,80475,2022,1,6,6,01-01-2022
0988P,1 - 30 Days ,80475,2022,1,167456,167456,01-01-2022
13000ED,1 - 30 Days ,80475,2022,2,3,9,01-02-2022
1420PTU,1 - 30 Days ,80475,2022,2,92286,259742,01-02-2022
2015D,1 - 30 Days ,80475,2022,3,6,15,01-03-2022
22000XD,1 - 30 Days ,80475,2022,3,210769,470511,01-03-2022
3310U,1 - 30 Days ,80475,2022,4,5,20,01-04-2022
3500S,1 - 30 Days ,80475,2022,4,120845,591356,01-04-2022
395IU,1 - 30 Days ,80475,2022,5,5,25,01-05-2022
396CU,1 - 30 Days ,80475,2022,5,84982,676338,01-05-2022
4750G,1 - 30 Days ,80475,2022,6,11,36,01-06-2022
50003SDY,1 - 30 Days ,80475,2022,6,55440.61,731778.61,01-06-2022
50107SD,1 - 30 Days ,80475,2022,7,253308.67,985087.28,01-07-2022
50113SDZ,1 - 30 Days ,80475,2022,7,10,46,01-07-2022
5700U,1 - 30 Days ,80475,2022,8,199236,1184323.28,01-08-2022
5720G,1 - 30 Days ,80475,2022,8,15,61,01-08-2022
6120DZ,1 - 30 Days ,80475,2022,9,15,76,01-09-2022
6131DZ,1 - 30 Days ,80475,2022,9,497876,1682199.28,01-09-2022
8084D,1 - 30 Days ,80475,2022,10,307198,1989397.28,01-10-2022
8102D,1 - 30 Days ,80475,2022,10,5,81,01-10-2022
8255D,1 - 30 Days ,80475,2022,11,276940,2266337.28,01-11-2022
8294D,1 - 30 Days ,80475,2022,11,6,87,01-11-2022
8451D,1 - 30 Days ,80475,2022,12,4,91,01-12-2022
8470D,1 - 30 Days ,80475,2022,12,92313,2358650.28,01-12-2022
0986P,12+ Months ,80475,2022,1,146471,146471,01-01-2022
0991P,12+ Months ,80475,2022,1,2100,2100,01-01-2022
1420PTU,12+ Months ,80475,2022,2,146471,292942,01-02-2022
1420RTU,12+ Months ,80475,2022,2,2100,4200,01-02-2022
22000XD,12+ Months ,80475,2022,3,152148,445090,01-03-2022
2210D,12+ Months ,80475,2022,3,2234,6434,01-03-2022
3500S,12+ Months ,80475,2022,4,145416,590506,01-04-2022
3506S,12+ Months ,80475,2022,4,2201,8635,01-04-2022
396CU,12+ Months ,80475,2022,5,143923,734429,01-05-2022
396ED,12+ Months ,80475,2022,5,2205,10840,01-05-2022
50003SDY,12+ Months ,80475,2022,6,142354,876783,01-06-2022
50004SDZ,12+ Months ,80475,2022,6,2530,13370,01-06-2022
50104SDZ,12+ Months ,80475,2022,7,2470,15840,01-07-2022
50107SD,12+ Months ,80475,2022,7,140700,1017483,01-07-2022
560TP,12+ Months ,80475,2022,8,2470,18310,01-08-2022
5700U,12+ Months ,80475,2022,8,139730,1157213,01-08-2022
6131DZ,12+ Months ,80475,2022,9,143251,1300464,01-09-2022
6133DZ,12+ Months ,80475,2022,9,2470,20780,01-09-2022
8081D,12+ Months ,80475,2022,10,2480,23260,01-10-2022
8084D,12+ Months ,80475,2022,10,39756,1340220,01-10-2022
8252D,12+ Months ,80475,2022,11,1200,24460,01-11-2022
8255D,12+ Months ,80475,2022,11,13679,1353899,01-11-2022
8470D,12+ Months ,80475,2022,12,13679,1367578,01-12-2022
8472D,12+ Months ,80475,2022,12,600,25060,01-12-2022
0986P,31 - 60 Days,80475,2022,1,266789,266789,01-01-2022
0988P,31 - 60 Days,80475,2022,1,88515,88515,01-01-2022
0991P,31 - 60 Days,80475,2022,1,9,9,01-01-2022
0991P,31 - 60 Days,80475,2022,1,8,8,01-01-2022
1420PTU,31 - 60 Days,80475,2022,2,167456,434245,01-02-2022
1420PTU,31 - 60 Days,80475,2022,2,54333,142848,01-02-2022
1420QTU,31 - 60 Days,80475,2022,2,6,15,01-02-2022
1420RTU,31 - 60 Days,80475,2022,2,8,16,01-02-2022
22000XD,31 - 60 Days,80475,2022,3,112967,547212,01-03-2022
22000XD,31 - 60 Days,80475,2022,3,104833,247681,01-03-2022
2210D,31 - 60 Days,80475,2022,3,4,19,01-03-2022
2210D,31 - 60 Days,80475,2022,3,9,25,01-03-2022
3500S,31 - 60 Days,80475,2022,4,95367,642579,01-04-2022
3500S,31 - 60 Days,80475,2022,4,95488,343169,01-04-2022
3506S,31 - 60 Days,80475,2022,4,3,22,01-04-2022
3506S,31 - 60 Days,80475,2022,4,9,34,01-04-2022
396CU,31 - 60 Days,80475,2022,5,54689,697268,01-05-2022
396CU,31 - 60 Days,80475,2022,5,116649,459818,01-05-2022
396ED,31 - 60 Days,80475,2022,5,3,25,01-05-2022
396ED,31 - 60 Days,80475,2022,5,9,43,01-05-2022
50003SDY,31 - 60 Days,80475,2022,6,73086.82,770354.82,01-06-2022
50003SDY,31 - 60 Days,80475,2022,6,191092.67,650910.67,01-06-2022
50004SDZ,31 - 60 Days,80475,2022,6,2,27,01-06-2022
50004SDZ,31 - 60 Days,80475,2022,6,9,52,01-06-2022
50105SD,31 - 60 Days,80475,2022,7,7,59,01-07-2022
50105SD,31 - 60 Days,80475,2022,7,0,27,01-07-2022
50107SD,31 - 60 Days,80475,2022,7,71840,722750.67,01-07-2022
50107SD,31 - 60 Days,80475,2022,7,0,770354.82,01-07-2022
5700G,31 - 60 Days,80475,2022,8,4,63,01-08-2022
5700G,31 - 60 Days,80475,2022,8,6,33,01-08-2022
5700U,31 - 60 Days,80475,2022,8,52254,775004.67,01-08-2022
5700U,31 - 60 Days,80475,2022,8,93327,863681.82,01-08-2022
6131DZ,31 - 60 Days,80475,2022,9,93327,957008.82,01-09-2022
6131DZ,31 - 60 Days,80475,2022,9,52243,827247.67,01-09-2022
6133DZ,31 - 60 Days,80475,2022,9,6,39,01-09-2022
6133DZ,31 - 60 Days,80475,2022,9,2,65,01-09-2022
8081D,31 - 60 Days,80475,2022,10,10,75,01-10-2022
8081D,31 - 60 Days,80475,2022,10,5,44,01-10-2022
8084D,31 - 60 Days,80475,2022,10,165000,992247.67,01-10-2022
8084D,31 - 60 Days,80475,2022,10,293327,1250335.82,01-10-2022
8253D,31 - 60 Days,80475,2022,11,4,79,01-11-2022
8253D,31 - 60 Days,80475,2022,11,2,46,01-11-2022
8255D,31 - 60 Days,80475,2022,11,105000,1097247.67,01-11-2022
8255D,31 - 60 Days,80475,2022,11,92313,1342648.82,01-11-2022
8470D,31 - 60 Days,80475,2022,12,131457,1474105.82,01-12-2022
8470D,31 - 60 Days,80475,2022,12,205000,1302247.67,01-12-2022
8472D,31 - 60 Days,80475,2022,12,2,48,01-12-2022
8472D,31 - 60 Days,80475,2022,12,6,85,01-12-2022
0988P,4 - 6 Months,80475,2022,1,77621,77621,01-01-2022
0991P,4 - 6 Months,80475,2022,1,947,947,01-01-2022
1420PTU,4 - 6 Months,80475,2022,2,77621,155242,01-02-2022
1420RTU,4 - 6 Months,80475,2022,2,1047,1994,01-02-2022
22000XD,4 - 6 Months,80475,2022,3,74468,229710,01-03-2022
2210D,4 - 6 Months,80475,2022,3,1080,3074,01-03-2022
3500S,4 - 6 Months,80475,2022,4,67737,297447,01-04-2022
3506S,4 - 6 Months,80475,2022,4,1005,4079,01-04-2022
